5450,0
2735,0
4630,0
2363,0
1423,0
790,0
624,1
3917,0
4761,0
3512,0
2818,0
4943,0
1446,0
3940,0
2882,0
4823,0
4868,0
2822,0
3972,0
5031,0
2221,0
832,0
2019,0
5462,0
3935,0
215,1
4638,0
3129,0
1387,0
3438,0
4867,0
3516,0
2127,0
1988,0
2423,0
5475,0
1037,0
2058,0
1942,0
2594,0
4499,0
2828,0
5122,0
2754,0
3702,0
2727,0
3405,0
3034,0
4614,0
3387,0
4308,0
3996,0
3235,0
1130,0
20,1
3220,0
4798,0
4136,0
3345,0
221,1
4512,0
979,0
2712,0
798,0
3718,0
654,1
1468,0
2908,0
4957,0
3749,0
749,0
2719,0
3372,0
3263,0
4750,0
4209,0
3660,0
5190,0
3511,0
5492,0
1137,0
129,1
2155,0
4255,0
2764,0
2489,0
1850,0
2057,0
2740,0
745,1
4968,0
3664,0
578,1
4139,0
1009,0
1052,0
2096,0
3090,0
997,0
3137,0
2387,0
4818,0
1427,0
1123,0
2235,0
3440,0
1097,0
251,1
2207,0
2650,0
493,1
1138,0
1385,0
4931,0
3412,0
2454,0
3992,0
2791,0
4206,0
1836,0
4541,0
64,1
3657,0
3976,0
3567,0
3734,0
3927,0
2877,0
225,1
3200,0
1666,0
3353,0
282,1
297,1
3922,0
4672,0
2688,0
3507,0
3246,0
3959,0
3341,0
5147,0
3174,0
3232,0
4267,0
4791,0
4706,0
5022,0
1140,0
2784,0
3016,0
2963,0
2510,0
1027,0
688,1
340,1
1608,0
385,1
4444,0
3616,0
4302,0
211,1
4875,0
1266,0
4806,0
4855,0
620,1
332,1
3908,0
3290,0
4322,0
194,1
5175,0
2041,0
772,0
4523,0
2578,0
1519,0
732,1
4187,0
2788,0
2252,0
2232,0
1441,0
2240,0
3112,0
4200,0
1753,0
158,1
2624,0
3233,0
4757,0
3083,0
1639,0
4997,0
4228,0
4262,0
4193,0
1566,0
3743,0
2397,0
4043,0
1537,0
4093,0
4607,0
1709,0
2786,0
5510,0
1042,0
5048,0
1925,0
499,1
16,1
3069,0
5344,0
2317,0
3437,0
4522,0
3768,0
333,1
855,0
3181,0
4963,0
4511,0
421,1
2425,0
4683,0
2554,0
4342,0
729,1
851,0
43,1
569,1
4151,0
3115,0
128,1
1668,0
5531,0
80,1
4869,0
5296,0
1,1
4940,0
4208,0
748,0
3021,0
2446,0
4411,0
1375,0
3763,0
5245,0
1975,0
1658,0
107,1
2485,0
2336,0
1769,0
344,1
2986,0
928,0
4536,0
1485,0
1899,0
3994,0
2777,0
4112,0
2954,0
2720,0
1696,0
4064,0
3081,0
2642,0
1719,0
3316,0
2031,0
5502,0
3359,0
964,0
491,1
4299,0
4590,0
172,1
191,1
4006,0
2836,0
3837,0
4055,0
3615,0
5538,0
2945,0
4615,0
483,1
4248,0
3898,0
5373,0
5426,0
4880,0
801,0
5181,0
1875,0
4891,0
304,1
4766,0
3716,0
687,1
1852,0
2488,0
526,1
814,0
1663,0
4378,0
4053,0
4910,0
3000,0
2297,0
3884,0
1715,0
35,1
5287,0
3384,0
5511,0
3160,0
1778,0
1369,0
5196,0
5090,0
1390,0
1008,0
2610,0
3628,0
3804,0
3449,0
2141,0
2460,0
5380,0
3310,0
4438,0
1528,0
5457,0
1302,0
2526,0
3259,0
3323,0
658,1
3443,0
2267,0
414,1
4926,0
2918,0
1799,0
913,0
5294,0
5549,0
1505,0
1961,0
5290,0
447,1
820,0
3594,0
3225,0
2497,0
4091,0
590,1
5249,0
1213,0
4180,0
1991,0
270,1
1386,0
4223,0
3887,0
2306,0
3360,0
520,1
1198,0
2831,0
1864,0
5465,0
1762,0
1587,0
1408,0
1784,0
3674,0
5553,0
4316,0
3060,0
389,1
3646,0
1280,0
676,1
2080,0
398,1
1731,0
1114,0
3192,0
5399,0
4946,0
3733,0
2484,0
4018,0
4263,0
1849,0
86,1
2604,0
4014,0
2551,0
4423,0
4117,0
3161,0
4435,0
3923,0
95,1
2212,0
5241,0
4328,0
5051,0
1458,0
324,1
1235,0
3645,0
3047,0
4192,0
53,1
281,1
1105,0
3950,0
4068,0
1182,0
1255,0
399,1
2535,0
1774,0
3585,0
4819,0
2798,0
2802,0
986,0
3861,0
204,1
2863,0
5221,0
3223,0
196,1
759,0
1502,0
1366,0
3852,0
678,1
1113,0
1682,0
2923,0
4813,0
668,1
1543,0
956,0
1788,0
273,1
4471,0
68,1
893,0
1070,0
1464,0
318,1
476,1
177,1
4740,0
4034,0
4269,0
3219,0
761,0
944,0
518,1
3611,0
2753,0
4281,0
5273,0
3937,0
1745,0
3946,0
5384,0
4808,0
2579,0
1209,0
2542,0
1859,0
2487,0
2885,0
1946,0
2156,0
2969,0
1796,0
3555,0
5238,0
5143,0
4048,0
5330,0
5554,0
1760,0
4758,0
737,1
2864,0
5134,0
3958,0
2220,0
5341,0
1429,0
521,1
4026,0
4408,0
653,1
2386,0
2003,0
277,1
2886,0
2678,0
1987,0
937,0
1869,0
38,1
1490,0
178,1
3368,0
2680,0
305,1
2546,0
448,1
515,1
4019,0
4642,0
4947,0
2479,0
1503,0
4183,0
3127,0
1229,0
3272,0
3455,0
4227,0
1149,0
2843,0
5379,0
3767,0
1244,0
753,0
5169,0
886,0
2277,0
4914,0
4203,0
3870,0
3002,0
4644,0
2466,0
227,1
717,1
5006,0
606,1
4252,0
5324,0
4830,0
4062,0
1791,0
1813,0
1466,0
3539,0
2048,0
868,0
419,1
327,1
5106,0
3236,0
1756,0
1630,0
1054,0
4410,0
1476,0
63,1
4507,0
1541,0
4447,0
1705,0
1156,0
5550,0
675,1
1681,0
5233,0
5378,0
2498,0
4964,0
2462,0
767,0
4552,0
316,1
2042,0
3928,0
4094,0
2666,0
2009,0
4778,0
4967,0
4509,0
547,1
5072,0
4768,0
5121,0
1614,0
161,1
442,1
3317,0
2871,0
2314,0
4020,0
3010,0
1112,0
2356,0
267,1
356,1
1626,0
2022,0
5200,0
1074,0
4527,0
3347,0
5077,0
955,0
1333,0
5519,0
144,1
2029,0
694,1
2196,0
4258,0
4198,0
3883,0
3779,0
2674,0
3863,0
3642,0
5523,0
750,0
3032,0
1948,0
2165,0
2677,0
1809,0
1660,0
4705,0
1970,0
2527,0
842,0
2370,0
1330,0
1655,0
259,1
4446,0
1928,0
4737,0
5152,0
900,0
738,1
176,1
1886,0
1421,0
4969,0
2612,0
3180,0
834,0
2263,0
1248,0
2380,0
4565,0
4372,0
485,1
1699,0
4145,0
306,1
2374,0
2683,0
4908,0
4042,0
3474,0
579,1
5087,0
2830,0
4357,0
5281,0
4237,0
4199,0
307,1
4726,0
4459,0
92,1
889,0
3807,0
2286,0
4088,0
27,1
1807,0
2763,0
5083,0
1636,0
5306,0
2395,0
1656,0
1207,0
2098,0
5076,0
4634,0
5388,0
1064,0
2371,0
1019,0
2259,0
665,1
2743,0
5546,0
929,0
1152,0
1880,0
651,1
2635,0
2706,0
5533,0
4619,0
1877,0
840,0
3126,0
3366,0
4338,0
347,1
5395,0
3544,0
3414,0
3240,0
2817,0
4306,0
813,0
2710,0
1624,0
4475,0
4253,0
2783,0
3526,0
671,1
1240,0
3789,0
3428,0
3134,0
2961,0
5243,0
2808,0
1579,0
4360,0
438,1
4001,0
3030,0
1256,0
2010,0
568,1
3730,0
1377,0
1153,0
88,1
719,1
3,1
3318,0
1323,0
1815,0
4296,0
3760,0
5403,0
4147,0
4747,0
3687,0
5524,0
5138,0
5485,0
1166,0
1562,0
3352,0
2205,0
3766,0
1801,0
5268,0
2226,0
2120,0
983,0
3970,0
4573,0
3242,0
1260,0
368,1
3827,0
3676,0
3914,0
69,1
1933,0
4261,0
3108,0
858,0
2749,0
2919,0
119,1
4311,0
2309,0
2253,0
1461,0
3986,0
4370,0
770,0
4839,0
1250,0
4491,0
2126,0
4934,0
195,1
3470,0
523,1
1931,0
1881,0
4025,0
2358,0
5501,0
1759,0
2623,0
5311,0
3966,0
5099,0
1812,0
2456,0
1741,0
5274,0
1814,0
2431,0
918,0
1041,0
3531,0
2879,0
1355,0
4893,0
2654,0
817,0
1672,0
1829,0
3339,0
138,1
3744,0
2471,0
3189,0
382,1
1862,0
4420,0
3046,0
4558,0
2953,0
2378,0
4210,0
4654,0
3307,0
3325,0
4347,0
1039,0
192,1
4476,0
4678,0
4922,0
2976,0
5271,0
3969,0
807,0
2000,0
2326,0
3813,0
1081,0
159,1
1581,0
1275,0
1462,0
3385,0
810,0
110,1
531,1
180,1
284,1
162,1
3185,0
3079,0
2477,0
1475,0
3812,0
1071,0
994,0
2340,0
210,1
5105,0
1012,0
4083,0
4700,0
4993,0
278,1
5557,0
261,1
3066,0
8,1
3981,0
3456,0
2746,0
1556,0
3107,0
5039,0
3518,0
5114,0
4752,0
878,0
2857,0
226,1
2139,0
1325,0
1646,0
2966,0
1969,0
1030,0
610,1
2385,0
457,1
145,1
5247,0
2796,0
2684,0
3093,0
5541,0
1820,0
2359,0
2506,0
2189,0
1016,0
3380,0
2665,0
3163,0
478,1
3106,0
1134,0
3886,0
252,1
1817,0
1508,0
2213,0
1220,0
3778,0
4897,0
2293,0
2988,0
1225,0
253,1
2948,0
3091,0
1569,0
4944,0
3839,0
1771,0
2410,0
5246,0
4230,0
5242,0
976,0
4670,0
2854,0
1310,0
1132,0
2459,0
2234,0
3713,0
3308,0
1645,0
3327,0
3051,0
5382,0
2027,0
1344,0
3604,0
2605,0
4549,0
3168,0
1221,0
4787,0
3944,0
5007,0
1866,0
5359,0
3201,0
336,1
148,1
4168,0
2129,0
3398,0
5322,0
4320,0
682,1
1175,0
234,1
3170,0
768,0
3229,0
1977,0
3340,0
2806,0
3641,0
3677,0
1483,0
1241,0
4921,0
3817,0
392,1
644,1
4919,0
4078,0
2223,0
2316,0
5025,0
4627,0
1319,0
2927,0
4375,0
816,0
1065,0
355,1
3873,0
3715,0
5014,0
116,1
1328,0
1995,0
249,1
1883,0
2627,0
2116,0
4478,0
4074,0
2876,0
5339,0
3868,0
2860,0
1511,0
4647,0
525,1
4181,0
2732,0
4635,0
1102,0
4971,0
1482,0
3557,0
5206,0
3853,0
3952,0
910,0
3291,0
3614,0
1547,0
1644,0
760,0
70,1
723,1
2525,0
708,1
648,1
872,0
3342,0
5559,0
3805,0
3124,0
778,0
1238,0
2024,0
603,1
3212,0
4002,0
2766,0
598,1
1530,0
542,1
3784,0
2179,0
5034,0
652,1
4390,0
285,1
4116,0
1952,0
2528,0
490,1
4189,0
473,1
2087,0
428,1
2658,0
5528,0
2694,0
5069,0
424,1
75,1
2899,0
5300,0
4571,0
2717,0
1440,0
637,1
2933,0
4793,0
3213,0
1919,0
1404,0
4406,0
5195,0
4954,0
3811,0
4816,0
2841,0
315,1
5340,0
1739,0
4071,0
184,1
2076,0
1724,0
1751,0
743,1
2548,0
3452,0
5536,0
1744,0
4004,0
1172,0
2441,0
1496,0
2799,0
1967,0
1332,0
2393,0
5562,0
1183,0
922,0
4365,0
2032,0
298,1
5567,0
896,0
4303,0
4602,0
3312,0
1565,0
3835,0
2856,0
599,1
475,1
1831,0
5455,0
233,1
2432,0
980,0
991,0
3806,0
3566,0
5508,0
4430,0
83,1
784,0
4802,0
3457,0
4633,0
3006,0
2734,0
2078,0
3461,0
664,1
4820,0
290,1
2417,0
950,0
2630,0
5424,0
2941,0
4695,0
269,1
219,1
3597,0
3775,0
5081,0
824,0
4337,0
885,0
2270,0
2367,0
4186,0
5568,0
3483,0
3041,0
1439,0
4344,0
4095,0
5170,0
5363,0
811,0
2247,0
4937,0
2300,0
3139,0
3009,0
1691,0
4687,0
2631,0
808,0
502,1
2673,0
2853,0
4403,0
2310,0
1827,0
681,1
77,1
2977,0
3537,0
301,1
2652,0
841,0
3613,0
4240,0
2201,0
2869,0
3362,0
5396,0
1478,0
1884,0
1917,0
4907,0
704,1
507,1
522,1
3130,0
2915,0
1160,0
3439,0
5354,0
4621,0
4675,0
1491,0
1484,0
3279,0
4643,0
1782,0
1702,0
4029,0
3300,0
2069,0
5095,0
2884,0
601,1
4353,0
5351,0
4450,0
782,0
1223,0
927,0
3773,0
2599,0
4702,0
1083,0
99,1
3608,0
5521,0
683,1
5004,0
2947,0
5102,0
2026,0
2214,0
3500,0
2315,0
5362,0
5547,0
1781,0
188,1
693,1
1384,0
4977,0
4711,0
4288,0
3450,0
2861,0
2292,0
1878,0
2455,0
5360,0
538,1
2906,0
3446,0
5317,0
4510,0
655,1
4803,0
2615,0
3802,0
5335,0
1954,0
2311,0
1246,0
911,0
3302,0
2158,0
4467,0
1509,0
2949,0
4038,0
348,1
3520,0
3698,0
133,1
2938,0
4162,0
2522,0
1197,0
4340,0
3554,0
5262,0
4387,0
2978,0
2324,0
2294,0
636,1
516,1
2845,0
3955,0
2391,0
3454,0
420,1
4854,0
5448,0
2186,0
1211,0
2011,0
2596,0
1188,0
3652,0
5513,0
5098,0
791,0
609,1
2147,0
207,1
4970,0
2814,0
4130,0
3053,0
5497,0
555,1
1735,0
4229,0
2038,0
970,0
2350,0
906,0
2585,0
787,0
4260,0
5047,0
4524,0
1370,0
1394,0
4892,0
3322,0
3838,0
3977,0
1552,0
3993,0
3374,0
1294,0
3851,0
809,0
5129,0
3462,0
4704,0
1031,0
2338,0
153,1
3028,0
1546,0
1951,0
2901,0
1425,0
1023,0
289,1
3265,0
2990,0
1843,0
2296,0
122,1
2913,0
5444,0
5542,0
5217,0
4143,0
2960,0
1018,0
5218,0
2682,0
3334,0
3607,0
3333,0
2640,0
2514,0
561,1
5248,0
4265,0
4996,0
777,0
2691,0
396,1
4059,0
4961,0
3231,0
1435,0
751,0
4885,0
3797,0
1578,0
1918,0
3228,0
19,1
60,1
3509,0
4895,0
5045,0
5433,0
581,1
139,1
1208,0
762,0
2931,0
3903,0
4031,0
2304,0
3187,0
1305,0
2264,0
3442,0
4890,0
5040,0
1755,0
218,1
4715,0
2409,0
667,1
1832,0
4391,0
1555,0
4583,0
5135,0
2815,0
3831,0
4226,0
5148,0
1268,0
2928,0
5309,0
3424,0
5187,0
2774,0
529,1
346,1
495,1
3896,0
5263,0
3436,0
559,1
1959,0
467,1
4148,0
2291,0
4871,0
4045,0
506,1
711,1
3103,0
4431,0
4904,0
1675,0
2269,0
4844,0
1141,0
2474,0
4939,0
3184,0
1698,0
3403,0
3346,0
1873,0
87,1
5133,0
3961,0
2312,0
2835,0
3525,0
2036,0
903,0
5154,0
4684,0
274,1
3335,0
4739,0
5537,0
3249,0
689,1
2405,0
1742,0
5545,0
5194,0
1347,0
5108,0
3198,0
1748,0
1805,0
1667,0
1020,0
3547,0
822,0
268,1
5003,0
1044,0
4667,0
3942,0
4171,0
2244,0
2865,0
1179,0
3306,0
1200,0
26,1
4425,0
5372,0
5425,0
2341,0
4945,0
3913,0
1924,0
3793,0
735,1
1157,0
4865,0
1038,0
2646,0
5107,0
3303,0
3206,0
3472,0
869,0
245,1
2180,0
2914,0
5486,0
4959,0
4754,0
3528,0
1284,0
2408,0
2144,0
4979,0
157,1
4027,0
3243,0
1161,0
1996,0
5111,0
4763,0
30,1
2166,0
2930,0
815,0
2824,0
4384,0
2097,0
2008,0
1486,0
4481,0
974,0
938,0
4494,0
1477,0
1469,0
406,1
2769,0
573,1
4612,0
4881,0
3848,0
4473,0
2280,0
5447,0
3670,0
5091,0
5157,0
1036,0
112,1
4123,0
5368,0
5011,0
5168,0
1303,0
1151,0
4225,0
4149,0
1545,0
3407,0
2227,0
5254,0
5180,0
509,1
4579,0
892,0
839,0
3948,0
4999,0
1830,0
1638,0
4699,0
2782,0
3757,0
2251,0
2821,0
4355,0
1451,0
4257,0
3678,0
25,1
4829,0
3523,0
3684,0
4011,0
469,1
4782,0
2499,0
5264,0
551,1
2518,0
4807,0
4396,0
2849,0
345,1
2396,0
3264,0
4307,0
5532,0
4618,0
319,1
5141,0
4290,0
4166,0
1249,0
2838,0
3197,0
4811,0
3214,0
727,1
4041,0
2531,0
1391,0
4860,0
1650,0
2275,0
4418,0
663,1
1442,0
1794,0
3430,0
3370,0
217,1
240,1
2443,0
1985,0
3879,0
4105,0
2331,0
4538,0
2435,0
4024,0
2805,0
220,1
1426,0
2910,0
124,1
3076,0
1588,0
4756,0
5222,0
4515,0
1976,0
3085,0
2368,0
3938,0
331,1
1340,0
5401,0
4217,0
5466,0
2939,0
4528,0
4845,0
73,1
1845,0
3632,0
5488,0
5451,0
182,1
321,1
563,1
2739,0
2979,0
4770,0
3133,0
2932,0
4858,0
5356,0
1669,0
3872,0
505,1
1598,0
2967,0
1433,0
394,1
2301,0
3073,0
4127,0
3582,0
690,1
134,1
3764,0
1673,0
3408,0
454,1
2844,0
951,0
1078,0
1359,0
479,1
1090,0
1913,0
1129,0
3989,0
1767,0
3195,0
2660,0
5123,0
2282,0
1725,0
256,1
2644,0
2696,0
4054,0
422,1
1572,0
2761,0
4903,0
860,0
1750,0
1232,0
2284,0
845,0
3329,0
535,1
3655,0
619,1
4597,0
1700,0
1679,0
3376,0
354,1
2130,0
3063,0
3920,0
898,0
1891,0
5085,0
165,1
954,0
4141,0
5213,0
2703,0
765,0
1882,0
3082,0
3415,0
2795,0
3895,0
4037,0
23,1
1174,0
4343,0
4732,0
4099,0
1117,0
2881,0
3427,0
235,1
5301,0
4722,0
3828,0
3413,0
3140,0
2731,0
935,0
1307,0
3144,0
2191,0
4462,0
2900,0
1215,0
5078,0
4493,0
549,1
4846,0
947,0
1367,0
2154,0
199,1
2274,0
4401,0
2470,0
3304,0
2348,0
2091,0
2369,0
3011,0
959,0
3245,0
1896,0
895,0
4434,0
3706,0
4436,0
4730,0
4441,0
5012,0
3717,0
1094,0
367,1
1718,0
3038,0
1203,0
3627,0
5394,0
3332,0
3756,0
451,1
492,1
3029,0
2695,0
4461,0
5507,0
3294,0
2536,0
4163,0
4851,0
494,1
3037,0
1514,0
4664,0
4899,0
2145,0
692,1
5473,0
3089,0
3849,0
755,0
500,1
5393,0
4442,0
4453,0
3736,0
4017,0
5239,0
1111,0
360,1
5320,0
5250,0
4362,0
2430,0
3423,0
5068,0
2832,0
4057,0
5437,0
3710,0
1068,0
5275,0
3714,0
170,1
4489,0
3865,0
4742,0
3270,0
4236,0
3480,0
1885,0
4219,0
1723,0
4070,0
434,1
4389,0
3962,0
2897,0
1685,0
1308,0
4501,0
3253,0
1676,0
3099,0
3311,0
803,0
4221,0
41,1
4110,0
1900,0
550,1
4843,0
3735,0
3854,0
1986,0
4310,0
2258,0
4215,0
212,1
4377,0
3145,0
4111,0
1393,0
2996,0
3395,0
939,0
5422,0
789,0
5161,0
1021,0
1128,0
3699,0
4089,0
673,1
4517,0
1711,0
2260,0
3172,0
4154,0
497,1
1026,0
527,1
4595,0
5015,0
582,1
836,0
335,1
4449,0
3552,0
3248,0
2503,0
3712,0
1789,0
4336,0
3331,0
1327,0
5230,0
317,1
5560,0
2381,0
2438,0
4958,0
3215,0
4440,0
2634,0
589,1
4452,0
1267,0
3587,0
4723,0
4245,0
5423,0
981,0
1922,0
2765,0
2288,0
4810,0
508,1
341,1
5013,0
1353,0
275,1
3738,0
201,1
1358,0
4582,0
5000,0
999,0
2846,0
498,1
224,1
39,1
2361,0
1911,0
1649,0
2112,0
647,1
3978,0
3562,0
5024,0
1858,0
1257,0
5192,0
3727,0
2413,0
2322,0
3672,0
2131,0
2318,0
3624,0
2490,0
3111,0
3319,0
5066,0
4960,0
181,1
1191,0
2962,0
3017,0
2697,0
5331,0
3453,0
4495,0
4169,0
5348,0
4532,0
1177,0
2187,0
1061,0
5044,0
524,1
59,1
4451,0
1914,0
1338,0
167,1
2321,0
5150,0
1165,0
1560,0
3222,0
1428,0
1601,0
3147,0
1544,0
5016,0
2524,0
992,0
1351,0
3330,0
5125,0
2203,0
4530,0
2569,0
5295,0
3574,0
4414,0
198,1
1512,0
5530,0
4840,0
1777,0
3448,0
1224,0
1980,0
3929,0
4850,0
1990,0
3965,0
631,1
5563,0
2177,0
4716,0
3776,0
4131,0
594,1
3737,0
381,1
4277,0
2245,0
4789,0
2983,0
4584,0
5436,0
5358,0
2092,0
1662,0
2210,0
1894,0
2481,0
402,1
2926,0
4399,0
404,1
5284,0
4339,0
1916,0
4623,0
3135,0
5474,0
1510,0
1600,0
1597,0
4591,0
4120,0
85,1
977,0
2372,0
4773,0
1713,0
3152,0
1897,0
5010,0
468,1
4563,0
1904,0
3022,0
3934,0
2046,0
1708,0
4628,0
5366,0
2102,0
847,0
4784,0
4812,0
3683,0
2143,0
4275,0
2552,0
4698,0
3205,0
2138,0
4356,0
3581,0
835,0
5215,0
3700,0
3801,0
780,0
3262,0
819,0
5336,0
2827,0
2839,0
1857,0
3165,0
3418,0
4984,0
1920,0
3468,0
2415,0
3575,0
1148,0
2532,0
5367,0
2081,0
10,1
4774,0
62,1
4610,0
3974,0
1965,0
109,1
4817,0
5283,0
4012,0
4350,0
470,1
3241,0
875,0
4135,0
846,0
4516,0
1259,0
733,1
1379,0
4188,0
3190,0
3781,0
628,1
2039,0
3324,0
1343,0
2509,0
1005,0
5186,0
1643,0
4648,0
1574,0
433,1
1195,0
446,1
575,1
2014,0
313,1
3983,0
453,1
4332,0
3001,0
329,1
4264,0
76,1
5288,0
2388,0
4657,0
1011,0
2168,0
5070,0
2600,0
1415,0
358,1
1169,0
5468,0
4884,0
1853,0
1868,0
1962,0
1678,0
2573,0
2305,0
2878,0
2770,0
3283,0
1529,0
5564,0
97,1
870,0
1276,0
1226,0
4898,0
2975,0
4835,0
1963,0
4065,0
3921,0
3260,0
1237,0
806,0
2248,0
2561,0
1187,0
2570,0
11,1
1610,0
2741,0
1320,0
4402,0
1072,0
5551,0
1717,0
4694,0
1201,0
852,0
978,0
105,1
5020,0
1073,0
597,1
244,1
3688,0
4428,0
632,1
12,1
5487,0
5210,0
864,0
5299,0
1067,0
481,1
838,0
3337,0
5315,0
1821,0
2225,0
5225,0
1680,0
2442,0
100,1
3490,0
3116,0
4543,0
